Actual_Class,Predicted_Class,Safe_Probability,Warning_Probability,Unsafe_Probability,Conductivity,NO3,Temp,Turbidity,Level,Q,Hour_sin,Hour_cos,Month_sin,Month_cos,IsWeekend,Correct_Prediction
Warning,Warning,0.0,1.0,0.0,280.87,0.173,27.12,30.69,0.89,2.905666666666667,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,40.05,0.196,24.33,7.01,3.067,135.5666666666667,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,1.0,1
Safe,Safe,0.9900018656868593,0.009905592169333087,9.254214380760296e-05,19687.48,0.034,26.22,1.67,10.812,-43.82999999999999,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9693676631699516,0.030632336830048547,0.0,159.86,0.136,27.18,4.94,14.764285714285714,-98.28000000000002,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.01658485286740119,0.9834151471325988,0.0,105.42,0.16,25.42,7.16,14.828571428571433,87.8724,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,812.45,0.612,19.2,2.49,0.478,0.0803333333333333,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0,1.0,0.0,39.71,0.204,24.0,7.27,3.192,145.85,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.49999999999999983,0.0,1
Unsafe,Unsafe,0.0,0.011183884184299515,0.9888161158157005,21.43,0.152,24.3,52.67,9.321666666666667,-55.69633333333334,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1.0,1
Unsafe,Unsafe,0.0,0.031340342417862904,0.9686596575821372,204.7,0.132,23.66,50.72,0.974,3.870333333333333,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.00476301601351895,0.9952369839864811,0.0,54.58,0.206,24.77,10.76,11.305,255.4815,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.988436604729712,0.011563395270288023,0.0,70.09,0.151,27.04,4.21,15.72,-9.403333333333332,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,604.38,0.498,19.12,2.13,0.5489999999999999,0.2786666666666667,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,1.0,1
Warning,Warning,0.0,1.0,0.0,42.36,0.23,26.3,7.7,2.6910000000000003,107.66666666666669,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,37.26,0.156,20.96,8.3,3.064,135.88333333333333,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.0,1
Warning,Warning,0.0,0.9828196885377651,0.017180311462234824,67.66,0.152,28.43,17.5,8.091833333333334,-20.103333333333328,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9998601123529091,0.00013988764709106538,0.0,425.54,0.454,26.91,3.16,0.675,0.9156666666666666,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,40.21,0.178,26.71,7.73,2.657,105.31666666666666,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,1.0,0.0,47.71,0.293,25.37,7.51,2.102,60.66166666666667,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,1.0,0.0,0.0,309.66,0.151,19.61,2.26,10.778571428571428,75.34366666666666,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0.0,1
Safe,Safe,1.0,0.0,0.0,8582.27,1.181,25.2,1.45,15.041999999999998,108.56149999999998,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1.0,1
Warning,Warning,0.0,1.0,0.0,38.0,0.17,22.15,8.29,3.657,186.4,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387,1.0,1
Unsafe,Unsafe,0.0,0.0,1.0,104.14,0.022,24.51,70.6,2.294,34.35833333333333,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.49999999999999983,0.0,1
Safe,Safe,0.9463113564671268,0.053688643532873226,0.0,62.8,0.1689999999999999,25.62,4.17,15.452857142857145,161.832,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,39.65,0.185,25.93,6.1,2.518,96.11666666666667,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.0,0.9807099179811529,0.019290082018847157,74.04,0.095,25.01,43.75,9.8,229.6266666666667,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.007927173220057062,0.9920728267799429,0.0,421.14,0.48,27.08,6.95,0.639,0.6921666666666666,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.00013009620393387706,0.9998699037960661,0.0,50.73,0.213,25.63,11.18,10.36,119.4925,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,1.0,0.0,0.0,54.13,0.139,20.85,2.55,10.12,84.5805,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.0,1.0,0.0,328.45,0.31,22.9,26.51,0.759,1.6610000000000005,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1
Unsafe,Unsafe,0.0,0.0009479264904544643,0.9990520735095455,18591.561,0.267,28.08,72.19,7.187428571428571,-21.51,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9550357077177543,0.0449642922822458,0.0,52.41,0.127,23.95,4.35,14.984000000000002,166.005,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.01731794766124047,0.9641339009239701,0.018548151414789365,80.16,0.272,23.95,27.57,16.037499999999998,226.3275,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,677.08,0.585,19.49,4.27,0.46,0.0501666666666666,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0,1.0,0.0,42.64,0.243,27.35,9.93,2.935,126.15000000000002,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1.0,1
Warning,Warning,0.0,0.9862492481077192,0.013750751892280859,19592.24,0.271,28.16,31.64,7.4474285714285715,37.97000000000001,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9947630160135189,0.0052369839864810485,0.0,714.41,0.464,22.45,4.86,0.457,0.0449999999999999,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,40.55,0.224,27.08,11.64,3.726,192.5,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9942178486449254,0.005782151355074615,0.0,538.15,0.509,25.06,4.75,0.6679999999999999,0.8706666666666668,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,1.0,1
Safe,Safe,1.0,0.0,0.0,0.41,0.18,25.03,3.44,3.442,167.15,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,1
Safe,Safe,1.0,0.0,0.0,793.28,0.711,19.33,2.13,0.478,0.0816666666666666,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.0,1
Warning,Warning,0.0,1.0,0.0,40.29,0.264,24.85,19.74,3.801,199.7,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,16100.72,0.244,27.16,240.85,8.388571428571428,-67.07666666666667,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,1.0,1
Warning,Warning,0.0,1.0,0.0,37.61,0.172,26.5,13.16,2.832,118.1,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,1.0,0.0,35.96,0.147,24.44,28.35,13.14,579.036,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,0.9727427252892973,0.026888065250747738,0.00036920945995484717,189.94,0.357,26.68,4.15,10.281428571428572,-5.009166666666666,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.0031259572220755216,0.9968740427779246,0.0,36.45,0.16,22.17,7.85,2.749,111.81666666666668,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,41.27,0.239,26.02,8.24,3.2880000000000003,153.41666666666666,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1.0,1
Warning,Warning,0.0,1.0,0.0,47.1,0.311,25.72,23.76,2.253,71.74166666666666,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,436.84,0.1639999999999999,25.5,2.38,0.466,0.0608333333333333,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.0,1
Warning,Warning,0.0,1.0,0.0,36.8,0.156,21.77,5.82,2.674,106.86666666666667,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,1.0,1
Safe,Safe,0.9820616205796948,0.01793837942030518,0.0,15034.78,0.247,27.32,3.3,10.815,-21.127,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,1.0,1
Unsafe,Unsafe,0.0,0.0025310649307121093,0.997468935069288,1280.46,0.072,22.48,55.89,7.152142857142858,-47.54,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.0,0.9923905637333676,0.007609436266632384,55.21,0.248,24.35,5.86,10.882857142857144,112.58083333333332,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0013378118760908589,0.9986621881239092,0.0,57.93,0.152,26.44,5.76,15.1,167.03333333333333,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,1.0,0.0,0.0,798.11,0.809,18.42,1.61,0.477,0.0793333333333333,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,88.96,0.147,25.59,75.2,4.861428571428571,133.71666666666667,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,0.989838919443606,0.01016108055639401,0.0,6788.97,0.027,28.2,2.85,10.348,54.20683333333333,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,6355.89,0.8740000000000001,22.09,2.69,15.022857142857143,136.9145,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1
Safe,Safe,1.0,0.0,0.0,0.62,0.182,26.68,4.41,3.404,164.7,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.003446005535160307,0.9965539944648398,0.0,52.86,0.227,26.27,7.46,10.6325,90.49333333333334,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.014341605962074358,0.9856583940379258,0.0,35389.72,0.07,30.02,2.16,15.59,0.9111666666666676,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,1.0,1
Unsafe,Unsafe,0.0,0.0,1.0,171.69,0.098,24.42,51.5,1.161,6.4745,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.49999999999999983,1.0,1
Safe,Safe,1.0,0.0,0.0,814.86,0.545,18.11,3.64,0.474,0.0728333333333333,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.025557572532941063,0.974442427467059,0.0,30588.57,0.057,29.98,1.88,15.603333333333332,29.60616666666667,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,1.0,1
Safe,Safe,1.0,0.0,0.0,639.61,0.643,21.94,2.34,0.578,0.3925,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.010252493246987036,0.9897475067530129,0.0,50.13,0.113,22.75,10.01,15.05,174.90833333333333,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,592.12,0.481,19.49,2.04,0.556,0.3068333333333333,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.0,1
Safe,Safe,1.0,0.0,0.0,436.02,0.407,19.62,1.94,0.528,0.2083333333333333,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0,1.0,0.0,40.85,0.215,26.63,14.29,2.644,104.93333333333334,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,3850.72,0.087,27.09,81.75,8.117142857142857,65.23,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,1
Safe,Safe,1.0,0.0,0.0,58.85,0.133,23.54,3.65,14.696000000000002,124.33666666666666,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,669.54,0.451,18.74,2.14,0.581,0.4058333333333333,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,1.0,1
Unsafe,Unsafe,0.0,0.0,1.0,283.41,0.139,24.26,124.71,2.4890000000000003,41.071666666666665,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.008538771671238322,0.9914612283287617,0.0,45.83,0.154,23.3,5.58,10.99,134.56183333333334,0.0,1.0,0.8660254037844387,-0.49999999999999983,1.0,1
Safe,Safe,1.0,0.0,0.0,656.56,0.726,18.77,3.23,0.468,0.0628333333333333,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0,1.0,0.0,253.83,0.213,27.72,48.79,0.922,3.256,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.9947630160135189,0.0052369839864810485,0.0,547.24,0.589,21.84,4.46,0.61,0.5445000000000001,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,479.79,0.463,26.96,6.03,0.54,0.2473333333333333,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,427.76,0.422,26.46,9.65,0.545,0.2638333333333333,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1.0,1
Safe,Safe,0.99,0.01,0.0,52.38,0.107,22.11,2.35,14.934285714285714,100.725,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,573.07,0.615,22.37,3.24,0.599,0.4893333333333334,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,584.98,0.103,24.47,3.46,0.462,0.053,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,887.07,0.81,17.4,2.18,0.523,0.1973333333333333,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388,0.0,1
Safe,Safe,1.0,0.0,0.0,565.54,0.074,26.09,1.79,0.463,0.0551666666666666,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.0,1.0,0.0,39.2,0.154,26.06,8.66,2.7110000000000003,109.23333333333332,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,517.23,0.458,21.44,2.18,0.459,0.0486666666666666,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1.0,1
Safe,Safe,1.0,0.0,0.0,665.55,0.449,17.93,2.19,0.573,0.3706666666666667,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,0.0,1
Safe,Safe,1.0,0.0,0.0,823.83,0.782,15.47,2.01,0.524,0.1941666666666666,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388,1.0,1
Warning,Warning,0.0031945812475544094,0.9853061260799381,0.011499292672507586,1121.32,0.303,29.04,29.55,8.240857142857143,-50.05833333333334,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.12890129301492806,0.8634892707184396,0.007609436266632384,30867.449,0.06,26.53,2.0,15.548000000000002,-24.764,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1.0,1
Unsafe,Unsafe,0.0,0.0007282019149811046,0.9992717980850189,3190.64,0.075,26.53,118.48,8.161142857142854,74.85166666666666,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.032843914883636256,0.9671560851163639,0.0,53.81,0.19,22.74,5.31,10.198571428571428,49.994,1.0,6.123233995736766e-17,0.8660254037844387,-0.49999999999999983,1.0,1
Safe,Safe,1.0,0.0,0.0,908.02,0.338,20.09,3.31,0.636,0.6738333333333332,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1
Warning,Warning,0.03830542162661818,0.9616945783733819,0.0,10856.79,0.051,26.53,5.33,11.186666666666667,88.68333333333334,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.0,1
Unsafe,Unsafe,0.0,0.01,0.99,225.51,0.263,27.65,58.89,1.11,5.7205,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.003537471071598996,0.9964625289284009,0.0,176.6,0.146,28.93,5.56,15.02714285714286,-40.82833333333333,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,695.24,0.237,24.5,1.58,0.464,0.0568333333333333,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.9983054216266182,0.0016945783733818215,0.0,21561.881,0.026,28.16,4.21,10.93,-30.06866666666666,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,38.78,0.175,25.21,7.86,2.5780000000000003,100.11666666666667,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.038986300121586034,0.9610136998784139,0.0,28797.16,0.051,32.29,3.99,10.854,-54.48266666666666,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,1.0,1
Warning,Warning,0.0,0.9699973588387141,0.03000264116128594,43.23,0.099,24.78,12.48,16.11,423.646,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,866.03,0.782,18.67,2.2,0.509,0.1526666666666666,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,4713.89,0.031,26.89,108.3,8.684999999999999,-51.47666666666667,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,1.0,1
Safe,Safe,1.0,0.0,0.0,597.79,0.484,19.11,2.74,0.55,0.2811666666666667,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,1.0,1
Warning,Warning,0.0030305897389557705,0.9916660819413013,0.005303328319742983,242.475,0.047,29.16,16.43,6.501375,29.706666666666663,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.0,1.0,0.0,30.86,0.172,24.18,26.26,3.969,217.3333333333333,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.018639614347540256,0.9734987953876747,0.007861590264785018,73.31,0.423,26.17,35.27,10.406666666666666,126.62783333333334,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.01476301601351895,0.9704532153584599,0.01478376862802117,440.17,0.134,25.54,35.62,9.6625,-29.78333333333333,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.9947630160135189,0.0052369839864810485,0.0,528.65,0.266,23.87,2.7,0.5589999999999999,0.3166666666666667,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,37.91,0.155,25.13,11.08,2.905,123.93333333333332,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.49999999999999983,0.0,1
Safe,Safe,0.9947630160135189,0.005236983986481049,0.0,995.39,0.104,26.45,3.19,10.51142857142857,-71.84983333333331,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0001598144543115341,0.9998401855456884,0.0,387.83,0.392,25.47,6.14,0.727,1.3923333333333332,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,1.0,0.0,0.0,40.82,0.121,24.2,4.05,15.986666666666665,92.22333333333334,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.011087074352555399,0.9889129256474446,0.0,56.39,0.145,26.61,6.62,15.964000000000002,170.291,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,38.73,0.181,22.55,5.98,3.16,143.25,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,0.9936109672975069,0.0063890327024931325,0.0,764.17,0.116,27.91,2.13,10.1725,23.6992,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,21815.24,0.077,21.54,155.99,9.74,-49.37833333333334,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.0,1.0,0.0,39.94,0.219,25.87,26.92,3.1749999999999994,144.54999999999995,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0,1
Unsafe,Unsafe,0.0,0.003858684374351525,0.9961413156256484,14.39,0.1689999999999999,24.71,66.57,7.985571428571429,97.32033333333334,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9978438908030745,0.0021561091969255234,0.0,442.81,0.8690000000000001,25.9,2.99,0.637,0.6801666666666666,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.0,1.0,0.0,40.97,0.204,25.46,16.82,2.845,119.11666666666666,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,40.27,0.1639999999999999,24.61,8.02,2.853,119.56666666666666,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9998601123529091,0.00013988764709106538,0.0,466.84,0.534,26.3,2.85,0.7264999999999999,1.4161666666666666,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.0,1.0,0.0,36.75,0.151,22.49,7.74,3.362,159.86666666666667,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,1.0,1
Warning,Warning,0.016777529856312142,0.9832224701436878,0.0,151.29,0.297,24.47,10.84,10.501666666666663,21.813,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,1.0,1
Warning,Warning,0.01476301601351895,0.9852369839864811,0.0,691.85,0.277,22.26,6.59,0.455,0.0423333333333333,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0.0,1
Safe,Safe,0.9481616649398297,0.05183833506017027,0.0,61.67,0.132,24.24,4.4,14.716666666666669,152.96333333333334,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.00945296673923459,0.9905470332607655,0.0,111.87,0.161,25.71,6.9,14.945714285714288,40.801,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,1.0,1
Safe,Safe,1.0,0.0,0.0,721.22,0.452,23.36,4.69,0.453,0.0388333333333333,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.983722944819636,0.01627705518036407,0.0,57.63,0.287,25.39,4.19,10.6275,74.05833333333334,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,491.21,0.102,26.36,2.13,0.459,0.0476666666666666,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,215.74,0.7240000000000001,25.97,69.28,1.981,24.950000000000006,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,0.9947630160135189,0.0052369839864810485,0.0,676.83,0.638,20.32,3.61,0.457,0.0446666666666666,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.003530429250253494,0.9870607421242716,0.009408828625474892,43771.941,0.368,26.66,47.65,7.958428571428572,47.17,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.9823263766065322,0.01767362339346775,0.0,343.53,0.096,21.16,2.09,15.831428571428573,175.11833333333337,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.007317947661240468,0.9926820523387596,0.0,581.76,0.178,27.09,32.58,7.88057142857143,-21.68166666666667,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1.0,1
Safe,Safe,1.0,0.0,0.0,653.98,0.19,23.79,2.6,0.451,0.0375,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9904439048833159,0.009556095116684009,0.0,0.92,0.04,26.22,0.31,10.106666666666667,54.95233333333334,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,0.9810170837960791,0.01898291620392098,0.0,1311.66,0.048,29.7,2.72,10.56,-5.666833333333334,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,1.0,1
Warning,Warning,0.0,1.0,0.0,45.23,0.251,25.49,9.54,2.425,83.55,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,1.0,0.0,46.84,0.175,23.78,10.33,10.92,206.5078333333333,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.49999999999999983,1.0,1
Warning,Warning,0.001852524177647022,0.998147475822353,0.0,37.02,0.09,22.76,7.38,10.2175,110.91416666666667,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,0.8736527383741948,0.12168069056600314,0.004666571059802093,25691.789,0.05,23.87,4.83,15.765714285714283,267.3341666666667,-0.25881904510252157,0.9659258262890681,-0.8660254037844384,-0.5000000000000004,0.0,1
